player_id,player_name,position_group,wiki_title,wiki_url,summary,categories
00-0034221,Roc Thomas,RB,Roc Thomas,https://en.wikipedia.org/wiki/Roc_Thomas,"Roc Thomas (born September 2, 1995) is an American former professional football player who was a running back in the National Football League (NFL) and Canadian Football League (CFL). He played college football for the Auburn Tigers and Jacksonville State Gamecocks.","1995 births | American football running backs | Articles with short description | Auburn Tigers football players | Calgary Stampeders players | Canadian football running backs | Jacksonville Jaguars players | Jacksonville State Gamecocks football players | Living people | Minnesota Vikings players | Players of American football from Oxford, Alabama | Players of Canadian football from Alabama | Short description matches Wikidata | Use mdy dates from November 2023"
00-0021357,Rock Cartwright,RB,Rock Cartwright,https://en.wikipedia.org/wiki/Rock_Cartwright,"Roderick Rashaun Cartwright (born December 3, 1979) is an American former professional football player who was a running back in the National Football League (NFL).  He played college football for the Kansas State Wildcats and was selected by the Washington Redskins in the seventh round of the 2002 NFL draft. Cartwright was also a member of the Oakland Raiders and San Francisco 49ers. He was named offensive quality control coach of the Cleveland Browns in 2016.","1979 births | All Wikipedia articles written in American English | American football return specialists | American football running backs | Articles with short description | Conroe High School alumni | Kansas State Wildcats football players | Living people | Oakland Raiders players | Players of American football from Montgomery County, Texas | San Francisco 49ers players | Short description is different from Wikidata | Sportspeople from Conroe, Texas | Trinity Valley Cardinals football players | Use American English from April 2025 | Use mdy dates from January 2019 | Washington Redskins players"
00-0019453,Rod Smart,RB,Rod Smart,https://en.wikipedia.org/wiki/Rod_Smart,"Torrold DeShaun ""Rod"" Smart (born January 9, 1977) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for Western Kentucky. He was signed by the San Diego Chargers  as an undrafted free agent after the 2000 NFL draft.
Smart first played a professional football season with the Las Vegas Outlaws of the original XFL, where he was known by the nickname ""He Hate Me"". He then joined the Edmonton Eskimos of the Canadian Football League (CFL) before signing with the Philadelphia Eagles, all within the same year (2001). He then spent four seasons (2002–2005) with the Carolina Panthers, including winning the NFC Championship in 2003. He also spent time with the Oakland Raiders in 2006, as well as Team Tennessee of the never-launched All American Football League.","1977 births | All Wikipedia articles written in American English | American football return specialists | American football running backs | Articles with short description | Carolina Panthers players | Edmonton Elks players | Lakeland High School (Lakeland, Florida) alumni | Las Vegas Outlaws (XFL) players | Living people | Philadelphia Eagles players | Players of American football from Lakeland, Florida | Short description is different from Wikidata | Use American English from October 2025 | Use mdy dates from January 2019 | Western Kentucky Hilltoppers football players"
00-0031900,Rod Smith,RB,Rod Smith (American football coach),https://en.wikipedia.org/wiki/Rod_Smith_(American_football_coach),"Rod Smith (born February 22, 1973) is an American football coach and former player who is currently the offensive coordinator at Marshall. Smith previously served as the interim head coach, offensive coordinator and quarterbacks coach at Jacksonville State and Illinois.","1973 births | American football quarterbacks | Arizona Wildcats football coaches | Articles with short description | Clemson Tigers football coaches | Coaches of American football from West Virginia | Glenville State Pioneers football players | High school football coaches in West Virginia | Illinois Fighting Illini football coaches | Indiana Hoosiers football coaches | Jacksonville State Gamecocks football coaches | Living people | Marshall Thundering Herd football coaches | Michigan Wolverines football coaches | People from Franklin, West Virginia | Players of American football from West Virginia | Short description matches Wikidata | South Florida Bulls football coaches | Urbana Blue Knights football coaches | Use mdy dates from July 2024 | Virginia Cavaliers football coaches | West Virginia Mountaineers football coaches | West Virginia Tech Golden Bears football coaches"
00-0035299,Rodney Anderson,RB,Rodney Anderson (American football),https://en.wikipedia.org/wiki/Rodney_Anderson_(American_football),"Rodney Anderson (born September 12, 1996) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Oklahoma Sooners.","1996 births | American football running backs | Articles with short description | Cincinnati Bengals players | Living people | Oklahoma Sooners football players | Players of American football from Katy, Texas | Short description is different from Wikidata | Use mdy dates from January 2019"
00-0035957,Rodney Smith,RB,Rod Smith,https://en.wikipedia.org/wiki/Rod_Smith,"Rod, Rodney or Roderick Smith may refer to:",All article disambiguation pages | All disambiguation pages | Human name disambiguation pages | Short description is different from Wikidata
00-0016321,Rodney Thomas,RB,Rodney Thomas,https://en.wikipedia.org/wiki/Rodney_Thomas,"Rodney Dejuane Thomas (March 30, 1973 – June 14, 2014) was an American professional football player who was a running back for seven seasons for the Houston Oilers/Tennessee Titans and Atlanta Falcons of the National Football League (NFL). He played college football for the Texas A&M Aggies and was selected by the Oilers in the third round of the 1995 NFL draft. Thomas was the cousin of former NFL safety Terrence Kiel.","1973 births | 2014 deaths | All Wikipedia articles written in American English | All articles needing additional references | American football running backs | Articles needing additional references from June 2014 | Articles with short description | Atlanta Falcons players | Houston Oilers players | People from Trinity, Texas | Players of American football from Texas | Short description is different from Wikidata | Tennessee Oilers players | Tennessee Titans players | Texas A&M Aggies football players | Use American English from March 2024 | Use mdy dates from June 2014"
00-0033062,Romar Morris,RB,Romar Morris,https://en.wikipedia.org/wiki/Romar_Morris,"Romar Morris (born October 21, 1992) is an American former professional gridiron football running back. He was signed by the New York Jets as an undrafted free agent at the conclusion of the 2016 NFL draft. Morris was the NCHSAA Male Athlete of the Year(2011) at Salisbury High School in North Carolina.  He played professionally for the Calgary Stampeders of the Canadian Football League (CFL) and in The Spring League (TSL) for The Aviators.","1992 births | All articles with unsourced statements | American football running backs | Articles with short description | Articles with unsourced statements from March 2017 | Calgary Stampeders players | Canadian football running backs | Living people | North Carolina Tar Heels football players | Players of American football from Rowan County, North Carolina | Players of Canadian football from North Carolina | Salisbury High School (North Carolina) alumni | Short description is different from Wikidata | Sportspeople from Salisbury, North Carolina | The Spring League players | Use mdy dates from July 2024"
00-0019643,Ron Dayne,RB,Ron Dayne,https://en.wikipedia.org/wiki/Ron_Dayne,"Ronald Dayne (born March 14, 1978) is an American former football running back who played college football for the Wisconsin Badgers, winning the Heisman Trophy in 1999. He also played professional football for eight seasons in the National Football League (NFL). He was selected by the New York Giants in the first round of the 2000 NFL draft. He also played for the Denver Broncos and Houston Texans.
Dayne is one of only two players in college football history to rush for 2,000-plus yards in a single season twice in his career, the other being Troy Davis of Iowa State.
Dayne would be the all-time rushing yards leader in NCAA Division I FBS history, with 7,125 yards with the bowl game statistics included, though the statistics accumulated in bowl games prior to 2002 are not accounted for by the NCAA. Thus, Dayne is officially recognized as the second-leading rusher behind Donnel Pumphrey.","1978 births | 21st-century American sportsmen | All-American college football players | All BLP articles lacking sources | All Wikipedia articles written in American English | All articles with unsourced statements | American football running backs | Articles with short description | Articles with unsourced statements from December 2023 | BLP articles lacking sources from December 2023 | Big Ten Athlete of the Year winners | College Football Hall of Fame inductees | Commons category link from Wikidata | Denver Broncos players | Heisman Trophy winners | Houston Texans players | Living people | Maxwell Award winners | New York Giants players | Overbrook High School (New Jersey) alumni | People from Berlin Township, New Jersey | Players of American football from Camden County, New Jersey | Short description matches Wikidata | Use American English from June 2023 | Use mdy dates from December 2023 | Walter Camp Award winners | Webarchive template wayback links | Wisconsin Badgers football players"
00-0013785,Ron Rivers,RB,Ron Rivers,https://en.wikipedia.org/wiki/Ron_Rivers,"Ron Rivers (born November 13, 1971) is an American former professional football player who was a running back for six seasons with the Detroit Lions and Atlanta Falcons of the National Football League (NFL).  Rivers played college football for the Fresno State Bulldogs, rushing for 3,473 yards and 28 touchdowns in three seasons, with an average of over 6 yards per carry.  He also caught 56 passes for 558 yards and another touchdown, and returned 19 kickoffs for 357 yards.  Rivers went on to play six seasons in the NFL, recording 1,490 all-purpose yards and 4 touchdowns.
Rivers' son, Ronnie Rivers, also attended California State University, Fresno, where he broke his father's school record for touchdowns (52) and recorded 5,028 all-purpose yards.  After going undrafted in 2022, Ronnie Rivers signed as a free agent with the Arizona Cardinals.","1971 births | All Wikipedia articles written in American English | All articles lacking in-text citations | American football running backs | Articles lacking in-text citations from January 2019 | Articles with short description | Atlanta Falcons players | Detroit Lions players | Fresno State Bulldogs football players | Living people | Players of American football from Elizabeth, New Jersey | Short description is different from Wikidata | Use American English from October 2024 | Use mdy dates from June 2024"
00-0034816,Ronald Jones,RB,Ronald Jones,https://en.wikipedia.org/wiki/Ronald_Jones,"Ronald or Ronnie Jones may refer to:

Ronald W. Jones (1931–2022), American professor of economics
Ronald Jones (musician) (born 1970), American musician, guitarist with The Flaming Lips
Ronald Jones (interdisciplinarian) (1952–2019), American artist, critic and educator
Ronald Jones (cricketer) (1938–2019), English cricketer
Ronald Jones (defensive lineman) (born 1981), gridiron football offensive lineman and defensive lineman
Ronald Jones II (born 1997), American football running back
Popeye Jones (Ronald Jones, born 1970), basketball player
Ronnie Jones (American football) (born 1955), American football coach
Ronnie Jones (singer) (born 1937), American soul singer
Ronnie Jones (politician) (born 1953), American politician in West Virginia
Ronnie Jones (bowls) (1931-2022), Canadian lawn and indoor bowler
Ronnie Jones (swimmer) (c.1940), Northern irish swimmer",All article disambiguation pages | All disambiguation pages | Human name disambiguation pages | Short description is different from Wikidata
00-0019534,Rondell Mealey,RB,Mealey,https://en.wikipedia.org/wiki/Mealey,"Mealey is a surname. Notable people with this surname include:

Brian Mealey, American periodontist
Damien Mealey, Australian cricketer
Jack Mealey, American baseball catcher
Katrina Mealey, American veterinary pharmacologist
Linda Mealey, American evolutionary psychologist
Phil Mealey, British actor
Rondell Mealey, American football player
Tobias Mealey, Canadian-born American entrepreneur",All set index articles | Articles with short description | Short description is different from Wikidata | Surnames
00-0019025,Ronney Jenkins,RB,Ronney Jenkins,https://en.wikipedia.org/wiki/Ronney_Jenkins,"Ronney Jenkins (born May 25, 1977) is an American former professional football player who was a running back and kickoff returner for four seasons with the San Diego Chargers of the National Football League (NFL). He played college football for the BYU Cougars and Northern Arizona Lumberjacks.","1977 births | All Wikipedia articles written in American English | American football return specialists | American football running backs | Articles with short description | BYU Cougars football players | CS1 maint: archived copy as title | Living people | Oakland Raiders players | Players of American football from Oxnard, California | Players of Canadian football from Los Angeles | San Diego Chargers players | Short description is different from Wikidata | Use American English from March 2024 | Use mdy dates from June 2024"
00-0023437,Ronnie Brown,RB,Ronnie Brown,https://en.wikipedia.org/wiki/Ronnie_Brown,"Ronnie G. Brown Jr. (born December 12, 1981) is an American former professional football player who was a running back in the National Football League (NFL). After graduating from Cartersville High School in Georgia, Brown attended Auburn University to play college football for the Auburn Tigers. He and Cadillac Williams shared carries at running back, while he had 1,008 yards and 13 touchdowns in 2002, 446 yards and five touchdowns in 2003, and 913 yards and eight touchdowns in 2004.  Brown finished seventh in school history with 2,707 rushing yards and fifth with 28 rushing touchdowns.  He twice earned second-team All-Southeastern Conference honors in 2002 and 2004.
Brown was selected second overall by the Miami Dolphins in the 2005 NFL draft. Brown started at running back for the Dolphins for the first four weeks of the season while Ricky Williams served a suspension, and shared carries with him when he returned in week five. Brown became the feature back in 2006 due to Williams's full year suspension. Brown sat out three games due to a broken hand suffered on Thanksgiving Day in a game against the Detroit Lions, returning in week 16. He played in the first seven games of the 2007 season before suffering a knee injury which knocked him out for the remainder of the season. Williams started over Brown in the first two games of the 2008 season, but shared carries with him after week two. Brown had 916 yards and ten touchdowns in 2008, which led to his first Pro Bowl selection following the season. He was placed on injured reserve for the second straight season after suffering a foot injury in week nine of the 2009 season. Brown rushed for 734 yards and five touchdowns in 2010, as he started in all 16 games. He played for the Philadelphia Eagles in 2011 following a six-year career with the Dolphins.","1981 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | All BLP articles lacking sources | All Wikipedia articles written in American English | All articles needing additional references | All articles with unsourced statements | American Conference Pro Bowl players | American football running backs | Articles needing additional references from March 2026 | Articles with short description | Articles with unsourced statements from March 2026 | Auburn Tigers football players | BLP articles lacking sources from June 2025 | Commons category link from Wikidata | Houston Texans players | Living people | Miami Dolphins players | Philadelphia Eagles players | Players of American football from Bartow County, Georgia | Players of American football from Rome, Georgia | San Diego Chargers players | Second overall NFL draft picks | Short description matches Wikidata | Sportspeople from Cartersville, Georgia | Use American English from February 2023 | Use mdy dates from March 2024"
00-0038816,Ronnie Brown,RB,Ronnie Brown,https://en.wikipedia.org/wiki/Ronnie_Brown,"Ronnie G. Brown Jr. (born December 12, 1981) is an American former professional football player who was a running back in the National Football League (NFL). After graduating from Cartersville High School in Georgia, Brown attended Auburn University to play college football for the Auburn Tigers. He and Cadillac Williams shared carries at running back, while he had 1,008 yards and 13 touchdowns in 2002, 446 yards and five touchdowns in 2003, and 913 yards and eight touchdowns in 2004.  Brown finished seventh in school history with 2,707 rushing yards and fifth with 28 rushing touchdowns.  He twice earned second-team All-Southeastern Conference honors in 2002 and 2004.
Brown was selected second overall by the Miami Dolphins in the 2005 NFL draft. Brown started at running back for the Dolphins for the first four weeks of the season while Ricky Williams served a suspension, and shared carries with him when he returned in week five. Brown became the feature back in 2006 due to Williams's full year suspension. Brown sat out three games due to a broken hand suffered on Thanksgiving Day in a game against the Detroit Lions, returning in week 16. He played in the first seven games of the 2007 season before suffering a knee injury which knocked him out for the remainder of the season. Williams started over Brown in the first two games of the 2008 season, but shared carries with him after week two. Brown had 916 yards and ten touchdowns in 2008, which led to his first Pro Bowl selection following the season. He was placed on injured reserve for the second straight season after suffering a foot injury in week nine of the 2009 season. Brown rushed for 734 yards and five touchdowns in 2010, as he started in all 16 games. He played for the Philadelphia Eagles in 2011 following a six-year career with the Dolphins.","1981 births | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | All BLP articles lacking sources | All Wikipedia articles written in American English | All articles needing additional references | All articles with unsourced statements | American Conference Pro Bowl players | American football running backs | Articles needing additional references from March 2026 | Articles with short description | Articles with unsourced statements from March 2026 | Auburn Tigers football players | BLP articles lacking sources from June 2025 | Commons category link from Wikidata | Houston Texans players | Living people | Miami Dolphins players | Philadelphia Eagles players | Players of American football from Bartow County, Georgia | Players of American football from Rome, Georgia | San Diego Chargers players | Second overall NFL draft picks | Short description matches Wikidata | Sportspeople from Cartersville, Georgia | Use American English from February 2023 | Use mdy dates from March 2024"
00-0022564,Ronnie Cruz,RB,Ronnie Cruz,https://en.wikipedia.org/wiki/Ronnie_Cruz,"Ronnie Valentin Cruz (born June 11, 1981) is an American former professional football player who was a fullback for the Kansas City Chiefs of the National Football League (NFL). He was signed by the Chiefs as an undrafted free agent in 2004. He played college football for the Northern State Wolves.
Cruz was also a member of the Dallas Cowboys and Florida Tuskers.","1981 births | All Wikipedia articles written in American English | American football fullbacks | Articles with short description | Dallas Cowboys players | Florida Tuskers players | Kansas City Chiefs players | Living people | Northern State Wolves football players | People from Lakeport, California | Players of American football from California | Short description is different from Wikidata | Sportspeople from Lake County, California | Use American English from October 2025 | Use mdy dates from June 2024"
00-0029683,Ronnie Hillman,RB,Ronnie Hillman,https://en.wikipedia.org/wiki/Ronnie_Hillman,"Ronald Keith Ryan Hillman Jr. (September 14, 1991 – December 21, 2022) was an American professional football player who was a running back in the National Football League (NFL). He played college football for the San Diego State Aztecs, earning third-team All-American honors as a sophomore in 2011. He was selected by the Denver Broncos in the third round of the 2012 NFL draft and was a member of their team that won Super Bowl 50. Hillman later spent time with the Minnesota Vikings, San Diego Chargers, and Dallas Cowboys.","1991 births | 2022 deaths | 21st-century African-American sportsmen | 21st-century American sportsmen | All Wikipedia articles written in American English | American football running backs | Articles using sports links with data from Wikidata | Articles with short description | Commons category link from Wikidata | Dallas Cowboys players | Deaths from kidney cancer in Georgia (U.S. state) | Deaths from pneumonia in Georgia (U.S. state) | Denver Broncos players | Minnesota Vikings players | Players of American football from Long Beach, California | Players of American football from Orange County, California | San Diego Chargers players | San Diego State Aztecs football players | Short description matches Wikidata | Sportspeople from La Habra, California | Use American English from December 2022 | Use mdy dates from October 2023"
00-0037557,Ronnie Rivers,RB,Ronnie Rivers,https://en.wikipedia.org/wiki/Ronnie_Rivers,"Ronnie Rivers (born January 31, 1999) is an American professional football running back for the Los Angeles Rams of the National Football League. He played college football for the Fresno State Bulldogs. After going undrafted out of college, Rivers was signed by the Arizona Cardinals and, after spending time in training camp and the preseason with the Cardinals and the Seattle Seahawks, he was acquired by the Rams.","1999 births | American football running backs | American people of Filipino descent | American players of American football of Asian descent | Arizona Cardinals players | Articles with short description | Fresno State Bulldogs football players | Living people | Los Angeles Rams currentteam parameter articles | Los Angeles Rams players | People from Castro Valley, California | Players of American football from Oakland, California | Seattle Seahawks players | Short description matches Wikidata | Sportspeople of Filipino descent | Use mdy dates from March 2023"
00-0029791,Ronnie Wingo,RB,Ronnie Wingo,https://en.wikipedia.org/wiki/Ronnie_Wingo,"Ronnie Irving Wingo Jr. (born February 18, 1991) is an American football running back. He played college football at Arkansas. He has also been a member of the Atlanta Falcons and Buffalo Bills. He was also a former Assistant Coach for the Affton High School freshman football team.",1991 births | American football running backs | Arkansas Razorbacks football players | Articles with short description | Atlanta Falcons players | Buffalo Bills players | Living people | Players of American football from St. Louis | Short description is different from Wikidata | Use mdy dates from June 2024
00-0030741,Roosevelt Nix,RB,Roosevelt Nix (fullback),https://en.wikipedia.org/wiki/Roosevelt_Nix_(fullback),"Roosevelt Delbert Nix-Jones (born March 30, 1992) is an American former professional football player who was a fullback in the National Football League (NFL). He played college football for the Kent State Golden Flashes, and was signed by the Atlanta Falcons after going undrafted in the 2014 NFL draft. As a member of the Pittsburgh Steelers, Nix made the 2018 Pro Bowl. Nix's father also played in the NFL.","1992 births | 21st-century African-American sportsmen | 21st-century American sportsmen | All Wikipedia articles written in American English | All articles with dead external links | American Conference Pro Bowl players | American football defensive linemen | American football fullbacks | Articles with dead external links from August 2025 | Articles with permanently dead external links | Articles with short description | Atlanta Falcons players | CS1: unfit URL | CS1 maint: bot: original URL status unknown | Cleveland Gladiators players | Indianapolis Colts players | Kent State Golden Flashes football players | Living people | People from Reynoldsburg, Ohio | Pittsburgh Steelers players | Players of American football from Ohio | Short description matches Wikidata | Use American English from May 2023 | Use mdy dates from July 2020"
00-0039021,Roschon Johnson,RB,Roschon Johnson,https://en.wikipedia.org/wiki/Roschon_Johnson,"Roschon Johnson (roh-SHON; born January 31, 2001) is an American professional football running back for the Chicago Bears of the National Football League (NFL). He played college football for the Texas Longhorns and was selected by the Bears in the fourth round of the 2023 NFL draft.","2001 births | 21st-century American sportsmen | American football running backs | Articles with short description | CS1 maint: bot: original URL status unknown | Chicago Bears currentteam parameter articles | Chicago Bears players | Living people | McCombs School of Business alumni | People from Port Neches, Texas | Players of American football from Texas | Short description matches Wikidata | Texas Longhorns football players | Use mdy dates from July 2023"
00-0028043,Roy Helu,RB,Roy Helu,https://en.wikipedia.org/wiki/Roy_Helu,"Roy Ziegler Helu Jr. (born December 7, 1988) is an American former professional football player who was a running back in the National Football League (NFL). He was selected by the Washington Redskins in the fourth round of the 2011 NFL draft. He played college football for the Nebraska Cornhuskers.
Helu set the Redskins' franchise record of most receptions in single game with 14 catches in a game against the San Francisco 49ers in 2011.","1988 births | American football running backs | American people of Tongan descent | Articles with short description | CS1 maint: deprecated archival service | Commons category link from Wikidata | Living people | Nebraska Cornhuskers football players | Oakland Raiders players | Players of American football from Danville, California | Short description matches Wikidata | Use mdy dates from March 2024 | Washington Redskins players"
00-0034838,Royce Freeman,RB,Royce Freeman,https://en.wikipedia.org/wiki/Royce_Freeman,"Royce Deion Freeman (born February 24, 1996) is an American professional football running back. He played college football for the Oregon Ducks, earning third-team All-American honors in 2015.","1996 births | 21st-century American sportsmen | American football running backs | Articles with short description | Carolina Panthers players | Cleveland Browns players | Commons category link from Wikidata | Dallas Cowboys players | Denver Broncos players | Houston Texans players | Living people | Los Angeles Chargers players | Los Angeles Rams players | Oregon Ducks football players | Players of American football from Imperial County, California | Short description matches Wikidata | Use mdy dates from February 2024"
00-0020407,Rudi Johnson,RB,Rudi Johnson,https://en.wikipedia.org/wiki/Rudi_Johnson,"Burudi Ali Johnson (October 1, 1979 – September 23, 2025) was an American professional football player who was a running back for eight seasons in the National Football League (NFL), primarily with the Cincinnati Bengals. He played college football for the Auburn Tigers and was selected by the Bengals in the fourth round of the 2001 NFL draft.
Johnson was selected to the Pro Bowl with the Bengals in 2004 after leading the team in rushing. He employed a bruising style of hard-nosed running that earned him the nickname the ""Auburn Rambler.""","1979 births | 2025 deaths | 2025 suicides | 20th-century African-American sportsmen | 20th-century American sportsmen | 21st-century African-American sportsmen | 21st-century American sportsmen | All Wikipedia articles written in American English | All articles with dead external links | All articles with unsourced statements | American Conference Pro Bowl players | American football running backs | Articles with dead external links from March 2019 | Articles with permanently dead external links | Articles with short description | Articles with unsourced statements from October 2025 | Auburn Tigers football players | Butler Grizzlies football players | Cincinnati Bengals players | Detroit Lions players | Male suicides | Players of American football from Virginia | Short description is different from Wikidata | Sportspeople from Petersburg, Virginia | Sportspeople who died by suicide | Suicides in Florida | Use American English from February 2023 | Use mdy dates from October 2025"
00-0032747,Russell Hansbrough,RB,Russell Hansbrough,https://en.wikipedia.org/wiki/Russell_Hansbrough,"Russell Douglas Hansbrough (born November 19, 1993) is an American former football running back. He played college football at Missouri, and was signed as an undrafted free agent by the Tampa Bay Buccaneers in 2016. He also played for the New York Giants, Los Angeles Chargers, and Washington Redskins.","1993 births | American football running backs | Articles with short description | Calgary Stampeders players | Living people | Los Angeles Chargers players | Missouri Tigers football players | New York Giants players | Players of American football from Arlington, Texas | Short description is different from Wikidata | Tampa Bay Buccaneers players | Use mdy dates from January 2019 | Washington Redskins players"
00-0027612,Ryan D'Imperio,RB,Ryan D'Imperio,https://en.wikipedia.org/wiki/Ryan_D%27Imperio,"Ryan D'Imperio (born August 15, 1987) is an American former professional football player who was a fullback in the National Football League (NFL). He was selected by the Minnesota Vikings in the seventh round of the 2010 NFL draft. He played college football for the Rutgers Scarlet Knights. He finished his career playing 12 NFL games with two receptions and seven total yards gained.","1987 births | American football fullbacks | American football linebackers | Articles with short description | Kansas City Chiefs players | Living people | Minnesota Vikings players | New York Giants players | People from Washington Township, Gloucester County, New Jersey | Players of American football from Gloucester County, New Jersey | Rutgers Scarlet Knights football players | Short description is different from Wikidata | Use mdy dates from July 2024 | Washington Township High School (New Jersey) alumni | Webarchive template wayback links"
00-0022984,Ryan Grant,RB,Ryan Russell (American football),https://en.wikipedia.org/wiki/Ryan_Russell_(American_football),"Ryan K. Russell (born January 17, 1992) is an American former professional football player who was a defensive end in the National Football League (NFL) for the Dallas Cowboys and Tampa Bay Buccaneers. He played college football at Purdue University.","1992 births | African-American LGBTQ people | All Wikipedia articles written in American English | American bisexual men | American bisexual sportspeople | American football defensive ends | Articles with short description | Bisexual sportsmen | Buffalo Bills players | Dallas Cowboys players | LGBTQ people from Texas | LGBTQ players of American football | Living people | Players of American football from Carrollton, Texas | Purdue Boilermakers football players | Short description is different from Wikidata | Tampa Bay Buccaneers players | Use American English from September 2021 | Use mdy dates from January 2019"
00-0027864,Ryan Mathews,RB,Ryan Mathews (American football),https://en.wikipedia.org/wiki/Ryan_Mathews_(American_football),"Ryan Jefforey Mathews (born October 10, 1987) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Fresno State Bulldogs, earning second-team All-American honors in 2009. Mathews was selected by the San Diego Chargers in the first round of the 2010 NFL draft with the 12th overall pick. He was named to the Pro Bowl in 2011. He also played for the Philadelphia Eagles.","1987 births | All Wikipedia articles written in American English | All articles lacking reliable references | All articles with unsourced statements | American Conference Pro Bowl players | American football running backs | Articles lacking reliable references from April 2023 | Articles with short description | Articles with unsourced statements from April 2023 | CS1 maint: deprecated archival service | Commons category link is on Wikidata | Fresno State Bulldogs football players | Living people | Philadelphia Eagles players | Players of American football from Bakersfield, California | San Diego Chargers players | Short description is different from Wikidata | Use American English from February 2023 | Use mdy dates from February 2024 | Webarchive template wayback links"
00-0023512,Ryan Moats,RB,Ryan Moats,https://en.wikipedia.org/wiki/Ryan_Moats,"Ryan Moats (born December 17, 1982) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Louisiana Tech Bulldogs and was selected by the Philadelphia Eagles in the third round of the 2005 NFL draft.
Moats was also a member of the Arizona Cardinals, Houston Texans and Minnesota Vikings. Since the completion of his NFL career, Moats has transferred his skills to rugby union and plays for Griffins Rugby of Allen, Texas.",1982 births | 21st-century American sportsmen | All articles with dead external links | American football running backs | Arizona Cardinals players | Articles with dead external links from December 2011 | Articles with short description | Houston Texans players | Living people | Louisiana Tech Bulldogs football players | Minnesota Vikings players | Philadelphia Eagles players | Players of American football from Dallas | Short description is different from Wikidata | Use mdy dates from January 2019 | Webarchive template wayback links
00-0034597,Ryan Nall,RB,Ryan Nall,https://en.wikipedia.org/wiki/Ryan_Nall,"Ryan Nall (born December 27, 1995) is an American former professional football player who was a running back in the National Football League (NFL). He played college football for the Oregon State Beavers, and played in the NFL for the Chicago Bears.","1995 births | American football running backs | Articles with short description | Central Catholic High School (Portland, Oregon) alumni | Chicago Bears players | Dallas Cowboys players | Houston Gamblers (UFL) players | Living people | Oregon State Beavers football players | People from Clackamas, Oregon | Players of American football from Clackamas County, Oregon | Short description matches Wikidata | Use mdy dates from January 2020"
00-0018578,Ryan Neufeld,RB,Ryan Neufeld,https://en.wikipedia.org/wiki/Ryan_Neufeld,"Ryan Matthew Neufeld (born November 22, 1975) is an American former professional football player who was a tight end in the National Football League (NFL) for the Dallas Cowboys, Jacksonville Jaguars, and Buffalo Bills. He played college football for the UCLA Bruins. He also played professionally in NFL Europe and the United Football League (UFL).","1975 births | All Wikipedia articles written in American English | American football fullbacks | American football tight ends | Articles with short description | Buffalo Bills players | Dallas Cowboys players | Florida Tuskers players | Jacksonville Jaguars players | Living people | Omaha Nighthawks players | People from Morgan Hill, California | Players of American football from Santa Clara County, California | Rhein Fire players | Seattle Seahawks players | Short description is different from Wikidata | UCLA Bruins football players | Use American English from October 2025 | Use mdy dates from January 2019"
00-0026279,Ryan Torain,RB,Ryan Torain,https://en.wikipedia.org/wiki/Ryan_Torain,"Ryan Devon Torain (born August 10, 1986) is an American former professional football player who was a running back in the National Football League (NFL). He was selected by the Denver Broncos in the fifth round of the 2008 NFL draft. He played college football for the Arizona State Sun Devils.
He also played for the Washington Redskins and New York Giants.","1986 births | American football running backs | Arizona State Sun Devils football players | Articles with short description | Butler Grizzlies football players | CS1 maint: deprecated archival service | Commons category link from Wikidata | Denver Broncos players | Living people | New York Giants players | Players of American football from Johnson County, Kansas | Players of American football from Topeka, Kansas | Short description is different from Wikidata | Sportspeople from Shawnee, Kansas | Use mdy dates from July 2024 | Washington Redskins players"
00-0027976,Ryan Williams,RB,Ryan Williams (wide receiver),https://en.wikipedia.org/wiki/Ryan_Williams_(wide_receiver),"Ryan Alexander Coleman-Williams Jr. (born February 9, 2007) is an American college football wide receiver for the Alabama Crimson Tide.","2007 births | 21st-century American sportsmen | Alabama Crimson Tide football players | All Wikipedia articles written in American English | American football wide receivers | Articles with short description | Living people | People from Saraland, Alabama | Players of American football from Mobile, Alabama | Players of American football from Mobile County, Alabama | Short description is different from Wikidata | Use American English from November 2025 | Use mdy dates from May 2026"
